account,shares,pre_dai,post_dai
0x95a746eA4cB57b7dd6A027EF6768357F753DcBE5,"9,263.167820577060000000","10,282.656477419900000000","7,026.034971170950000000"
0x6359189752317F8e8D87F4907D729d170DfBee16,"9,252.449574952330000000","10,270.758599724700000000","7,017.905271909580000000"
0x469d76Bbb16D8e8B11Ac3163Bb08e89B09335e9D,"9,238.230321618700000000","10,254.974399305600000000","7,007.120087713290000000"
0xB6972C9159662046df929BC40e0952D883aA9E1d,"9,233.505117088060000000","10,249.729146718700000000","7,003.536059773690000000"
0xc129cD10B340501F72777f2ceC015cE8F18a5154,"9,232.632341932480000000","10,248.760315398700000000","7,002.874067150450000000"
0xd4c11f913474b16933bb2699eB047465324d7fF1,"9,229.874625309150000000","10,245.699089126100000000","7,000.782362259480000000"
0xdd108e5917f1ba3881655aea7A2de48CF5eF8C78,"9,222.077980602640000000","10,237.044358828000000000","6,994.868672749930000000"
0xD181B1488366661202b8953fB5BeaD066CC5886C,"9,192.569722088920000000","10,204.288471056000000000","6,972.486906568910000000"
0xA6CaB202588Bbd84bC3336C6B13Bb0542Bf0A6A7,"9,167.045769547010000000","10,175.955395264000000000","6,953.127202994970000000"
0xfbd5eA551884b1956C38d6E76AF82fae04Fe9d59,"9,156.927756688960000000","10,164.723810943300000000","6,945.452775244510000000"
0x8Db4387c432CD663eFCA63EFD3Bb8bF62c361eA5,"9,150.375552843410000000","10,157.450482572400000000","6,940.482983673340000000"
0x7C34EE7FBB96499b4e5f1880722E064C469226AE,"9,136.964315894700000000","10,142.563227461400000000","6,930.310673116800000000"
0x1cCee720c6Efb7291468551B43f64F37c4746C3d,"9,081.561511601150000000","10,081.062883791700000000","6,888.288111504270000000"
0xF3190Eedb8C27c2B0a39995d183C62bc9B462e9A,"9,078.715234980910000000","10,077.903350758000000000","6,886.129234599640000000"
0x17d5EcCf0Ae83671b5bB863FF0B55bdea91f54C2,"9,076.968500118950000000","10,075.964373197500000000","6,884.804350881330000000"
0x91Fc8C878FFE2EE7cFf25A46cB56de3243744452,"9,072.620056025810000000","10,071.137346667600000000","6,881.506092568370000000"
0xC9DC3C79EaA2028Fb1A75196fb130C7B3c4b0DCA,"9,061.819036524830000000","10,059.147585142700000000","6,873.313610017250000000"
0x5D287B39427cEF01AbbfEEB519553BFcD02Cf773,"9,040.912392023300000000","10,035.939990541300000000","6,857.456095801510000000"
0xd91143E58b83BAbf8eA01De8DB163cCF301961c0,"9,026.367986696200000000","10,019.794852447700000000","6,846.424286549810000000"
0x87F58397194D1208863A424957bEbcC3e075F435,"8,964.694645790860000000","9,951.333847462380000000","6,799.645575596600000000"
0x4F7C0810593Ed61774701A668DDB0666643737de,"8,956.526356752100000000","9,942.266570282390000000","6,793.449996983250000000"
0x47C7482CF0A232e80234033A61d1DF7cAF68f37d,"8,783.419545737200000000","9,750.107915052830000000","6,662.149935114920000000"
0x15De8FC4DcFA52c5CB58e1614C63E54964D28cF5,"8,708.913023852970000000","9,667.401330793280000000","6,605.637364201970000000"
0x17803083D277CeA76648120164042de2bFc2092a,"8,667.090149966380000000","9,620.975501810790000000","6,573.915065716850000000"
0x76bbd639c87AaC623Aad1c3b648E6187A9392DEA,"8,662.611092845150000000","9,616.003487202780000000","6,570.517738519370000000"
0x79c6BD0284c16da5A6693Ce028D3c015227b49Fe,"8,602.720810890820000000","9,549.521781635030000000","6,525.091462800860000000"
0x24438d436990728Fd6233CCcAA0746E6Fb0c919a,"8,522.755038131390000000","9,460.755110538990000000","6,464.438095962750000000"
0xa5b89D7660EF140671b3c75EE88798192F3F8C20,"8,450.607779341450000000","9,380.667445898340000000","6,409.715006286430000000"
0x998a30cc97703b862e32B16eC32Dba9712a8117A,"8,395.502963105570000000","9,319.497886350230000000","6,367.918466112220000000"
0xa16aF8aCfC090D468cff48dAd5F02196a4155F5b,"8,336.378403406340000000","9,253.866177139980000000","6,323.072984291290000000"
0x593A09B357Ef3eDFE1847Af0401C413Fb434E3e8,"8,244.606637872560000000","9,151.994165578890000000","6,253.464871117080000000"
0x693093ADA06feEC88F475EC4A2060921a6223b8C,"8,187.949157857330000000","9,089.101058689600000000","6,210.490648510300000000"
0x806C3D286ad702a0943530Fd7DAAA5455B3C3c18,"8,182.827690158030000000","9,083.415930876730000000","6,206.606058286310000000"
0xFFa8AC0E8CC7C993a91337D53C62a4cd26C0e094,"8,134.810444110190000000","9,030.113987560440000000","6,170.185380556390000000"
0x84BC10Bd1EAaC228a489132c4CAcbAd807D94255,"8,120.873248986570000000","9,014.642888203190000000","6,159.614135142790000000"
0xA3F19470d3Fc0c0F69bD82876bd573B592cA9597,"7,904.242361301030000000","8,774.169969692450000000","5,995.301426769600000000"
0x312Ee2184437AefB30b080A590bD947F9D13c6f5,"7,853.897448063060000000","8,718.284180053450000000","5,957.115233030910000000"
0x393bC938D57079dC568997e22975f67d4896BFbC,"7,777.659292670710000000","8,633.655381616880000000","5,899.289232649670000000"
0x31142c014644c0e6D30724A1cAA576Deb700B345,"7,765.404202082280000000","8,620.051516388340000000","5,889.993849394500000000"
0xBD94fade174ed9B4c38d77EB8933Df848cD9B4AE,"7,724.243606840870000000","8,574.360855323850000000","5,858.773883697900000000"
0x304c4d01EDC9949665a76c80095877a2Dc60330F,"7,422.418377734780000000","8,239.317249590790000000","5,629.841983082820000000"
0x09FE227727119FA25fCceb88D75b09FdCBe87385,"7,376.516868957940000000","8,188.363898027950000000","5,595.026074298440000000"
0x8Eb81724b4e7EE8785f893d6f8db5b1B9e303fDd,"7,372.415657279200000000","8,183.811313895770000000","5,591.915339694780000000"
0x65cB74963eD540B271E9ab549f895E125793B68e,"7,330.401705417820000000","8,137.173377218240000000","5,560.048110171050000000"
0x576C9a51C114dD266Bb5684c3CC7F24d75563834,"7,291.406388456870000000","8,093.886301316750000000","5,530.470489859470000000"
0x1aD61De069F46Aab52Ac66F950A9565B562fC980,"7,287.808110138420000000","8,089.892002543860000000","5,527.741225984400000000"
0x0C79Ea9BE1055696Ca661bba6356E4114340ccf8,"7,183.500536649120000000","7,974.104513106270000000","5,448.624807790410000000"
0x16Ea1F673E01419BA9aF51365b88138Ac492489a,"7,157.200094186380000000","7,944.909488219880000000","5,428.676143134890000000"
0xae49cEd7165ECee62AFc684aE145aAAd77E85a6F,"7,155.395157847320000000","7,942.905903625760000000","5,427.307114085160000000"
0xd26938af7C678E288Ad457B2Df624A1EbDd8137b,"7,106.405877980840000000","7,888.524946085060000000","5,390.149156869940000000"
0xF8BDEA26a456023eE780a10252EA10fC8ebb1fCD,"7,085.564654064500000000","7,865.389972148320000000","5,374.341263618460000000"
0xa7088aB10F0Cab8E79385866189A881185Bb7E74,"7,048.935773710410000000","7,824.729778883010000000","5,346.558565592520000000"
0x3793Fa0178396c1e12DEc5465A1E037622D877d3,"7,017.653595099540000000","7,790.004736354220000000","5,322.831295920680000000"
0xD262d146E869915444d0f34EcDAAbAB5aB43007e,"6,816.838184632900000000","7,567.087919861530000000","5,170.514494150730000000"
0x58fD2935E7d4416aF66B7F04dc18f0D52f935c34,"6,785.971075424970000000","7,532.823628575440000000","5,147.102051133970000000"
0x206318efe39B56fe1bC5330cF1187E9fcA933aeA,"6,558.169633319340000000","7,279.950743229500000000","4,974.316571078010000000"
0xb926F4eaE7795c009c2b5478c7F7358AD309A8A3,"6,511.774844264730000000","7,228.449821791890000000","4,939.126513347040000000"
0x96Deb1Ec0379416251b2f9D225AE34C6c7B423E8,"6,478.603894879370000000","7,191.628133556700000000","4,913.966626910490000000"
0xE0c43CF26B0BACB408C6334468700179C61aeEbF,"6,477.776863938650000000","7,190.710080982860000000","4,913.339330889920000000"
0x5690495f11932111ECeF5909892bbA85F0bCb4De,"6,451.585749258560000000","7,161.636416310840000000","4,893.473590439060000000"
0x1320b1355778E7BF65Efda05449ca3F7487aaA73,"6,347.844511063960000000","7,046.477592077120000000","4,814.786732808280000000"
0xbe32ef4533dB4087192047EDF7048206Ea9e4746,"6,213.120924513920000000","6,896.926554383230000000","4,712.600024235490000000"
0xD9a14b6F258B52E4E108d516487E08f7928552d3,"6,049.027177462590000000","6,714.772925764600000000","4,588.136295663930000000"
0xC0cdd3C128b23031379f2B3198eC7d5C054b311F,"6,033.898187791920000000","6,697.978864958700000000","4,576.661084098770000000"
0x31E0Cd40Fd6246E389373CF997704C0f9Ba84Fd8,"5,942.006688115220000000","6,595.973941516480000000","4,506.962153583050000000"
0x8E9e0051dAcc9DB77c987EB355E768054b40B604,"5,894.201329345220000000","6,542.907205435140000000","4,470.702190573290000000"
0xf9C5C00201067a5f9BaA19271E11C7B685fA5DD4,"5,860.203541426520000000","6,505.167678209520000000","4,444.915154055540000000"
0x2759238127eC9572Edcea2880122A38c22BfcF0d,"5,846.265138961980000000","6,489.695238633450000000","4,434.342992884010000000"
0x74630370197b4c4795bFEeF6645ee14F8cf8997D,"5,809.358694139280000000","6,448.726932621360000000","4,406.349764540470000000"
0xfc25529b34482646527Abc46896c71dba15BcEAB,"5,748.641634895590000000","6,381.327456047570000000","4,360.296385193810000000"
0xeb1fbD65f7D2a15f4DDFC0714019975f4a77B21F,"5,690.962378776400000000","6,317.300118096380000000","4,316.547153996220000000"
0x49b61b0B725be7eE97361318EA6711F5ccF55eD3,"5,686.299233198520000000","6,312.123754566070000000","4,313.010197250910000000"
0xb8ae72b55CFF707e117c95303E8eb5A0f0471d4a,"5,597.174075664950000000","6,213.189632226430000000","4,245.409514010460000000"
0x7F8919fde017c5FF8408E4dEf990bC81F20d3CA4,"5,572.709706172190000000","6,186.032755410290000000","4,226.853495277660000000"
0xA06f03C61B21AB910BC9Fec853b6d4e082bEA35E,"5,523.444551973230000000","6,131.345561272470000000","4,189.486289698900000000"
0x910eBA0bCe65C9a7B8e0D9F1e008dFc137301b99,"5,515.866488493280000000","6,122.933468882720000000","4,183.738392213370000000"
0x71C6E600c351cc2ba3287BE5ddb6380b82395e1E,"5,497.293396586410000000","6,102.316253746270000000","4,169.650858036290000000"
0x10Ce3Aac102f24D939d744573c3D86AC9bC331a0,"5,488.841100351560000000","6,092.933712016290000000","4,163.239862350680000000"
0xDa14fc3A7415d20c805e26dc2E52A26e62276DF5,"5,476.203504099740000000","6,078.905243194950000000","4,153.654351763300000000"
0xE6C2849083d2c27a5E333c8302aFFd9Bf382C1F1,"5,453.704545771410000000","6,053.930087387450000000","4,136.589080887110000000"
0xF8590a4C64a786d742A36aEF23018964258c7180,"5,443.812096973840000000","6,042.948892328030000000","4,129.085741581540000000"
0xEbBe9AC8bf5C11EbD6833E6550A5dFFF3F3213a5,"5,439.146477728120000000","6,037.769782882160000000","4,125.546908579960000000"
0x1fc10F0a278610305F427B41333BEfAeE62F595A,"5,428.176265092290000000","6,025.592207110740000000","4,117.226094457470000000"
0xa70D5dE3C25df8697b6D00c6946E276eCa0426BF,"5,423.276271640700000000","6,020.152928628450000000","4,113.509490589740000000"
0x334FF7580eE92bb13D744cd309925560877122a1,"5,381.577693570570000000","5,973.865075250740000000","4,081.881469437190000000"
0xDA936B8221f797afaC0584F7D8722E87C94EC2A9,"5,308.203499359140000000","5,892.415440741520000000","4,026.227759551270000000"
0xC851F065068CBFCA730133Ffda326bC37B1aF2C4,"5,238.246653038990000000","5,814.759261679770000000","3,973.166079331420000000"
0x58Fd553b7d7a4e1D391f414D31CE4AE99A61674C,"5,164.253199945480000000","5,732.622213698340000000","3,917.042666785890000000"
0x6D96D7C5083b7e62274AF095df87Cc29115A4249,"5,135.286078182300000000","5,700.467019276770000000","3,895.071348284010000000"
0x0d5363D64e37B029d49E62eB07f052C7FdDEfcC1,"5,126.228337058390000000","5,690.412398412440000000","3,888.201127736450000000"
0xbD49B076F70ad8cb387F5f8392E0ce6Ad9C3E5f0,"5,120.235860484220000000","5,683.760399954170000000","3,883.655884598300000000"
0xC901c3cEEF9773a659C8f0A9b7C20ae0bE7a7Ab4,"5,108.452574496880000000","5,670.680265346890000000","3,874.718361169390000000"
0xBF0867c08bB3137BfbDE3955e44EF7E36C49fB7e,"5,100.577665329410000000","5,661.938656932960000000","3,868.745308723710000000"
0x8645811683cECa41cBfc41AfB8f25077438b8BD9,"5,061.405468847430000000","5,618.455234448110000000","3,839.033526781400000000"
0x12df67273b0B527d19788f384ED75f5E2364bc33,"5,060.613577760360000000","5,617.576189161060000000","3,838.432884044610000000"
0x8b428F7d6C8971d2481D0EB77A3f38a32be0B4c5,"4,977.597985981430000000","5,525.424041098250000000","3,775.466255102020000000"
0xAf0f557a9a7E84Bdd02aDBc14962df2789d95D4e,"4,946.813526171120000000","5,491.251495463350000000","3,752.116500959020000000"
0x25Ff2e40E75A7263c1f79A1d17720d752B3acb41,"4,945.007527013580000000","5,489.246731078730000000","3,750.746665770390000000"
0x524462a5aA012809c23a1b6E573b05038108f7d7,"4,926.645689220100000000","5,468.864020327760000000","3,736.819366063550000000"
0xC571147a515a789eB23cbCBf92F86bc1485ab877,"4,913.648477644810000000","5,454.436357525830000000","3,726.961090274480000000"
0x9D71657276a25c1D3B84E3Cb570E58e5B51741F3,"4,909.549534029170000000","5,449.886291075960000000","3,723.852075977620000000"
0x684145aA1feb98eD9f899C1C310c7074c0e93e89,"4,861.338812123000000000","5,396.369578274060000000","3,687.284648434560000000"
0x3d03B77Af4FFc9bb56AAdB525F08eA7aA1D9b14b,"4,845.570667383340000000","5,378.866018068230000000","3,675.324643119190000000"
0x4DA366b6C9724Afb1d5DbF11F1b89538A5F32E6b,"4,823.473795836610000000","5,354.337202036640000000","3,658.564351688870000000"
0xB35663Ad1e88f1e21E6DbbE3F50a4974385b2f88,"4,789.447100902580000000","5,316.565586338240000000","3,632.755389442840000000"
0x8f9e6Dd01128cC3c148902eBfA648bFcB68aD1CE,"4,777.292307449630000000","5,303.073056779080000000","3,623.536080722340000000"
0x72ecf23B87923a7CFC167e6089B0fF4EbCA8f69B,"4,759.045117487930000000","5,282.817611807250000000","3,609.695740432730000000"
0xD5473f92A6d1cf7B60370B0EC72067cCCa43F86C,"4,731.356678715460000000","5,252.081830073830000000","3,588.694292236970000000"
0x5c4657E9950D3F120a2F94aD5eB66231E605aE48,"4,720.724633403610000000","5,240.279639752800000000","3,580.629975188740000000"
0x7d270e44cD977e0e6B5b7Ad3b6D07f6fa487D3b6,"4,701.944390148430000000","5,219.432474539350000000","3,566.385318454260000000"
0xeDe29c55963aD7e0Dd5283909E2df7016FAC14aA,"4,698.612833982550000000","5,215.734252910160000000","3,563.858361091150000000"
0xb9aCd91722c26aE9200Ab93356e00559A3715e6f,"4,695.614888284270000000","5,212.406358355020000000","3,561.584444465030000000"
0x55513bf2A3396030886bF2Af90db09DcC13903B5,"4,677.372588482550000000","5,192.156341745970000000","3,547.747813320690000000"
0x8bb90f6C95a51dB660Bb5De5d9FbC618bda9E218,"4,666.625386628960000000","5,180.226320948070000000","3,539.596151002990000000"
0x9f5ECb8831206C70e503b236cE9c0bF463E38e5d,"4,660.286026932370000000","5,173.189261994860000000","3,534.787799930670000000"
0x3f107c2723BE7b742AB16DD053F1A96365Bd7737,"4,630.659343732140000000","5,140.301915914760000000","3,512.316209619830000000"
0x4A24fd841E74C28309BCa5730B40679e18C5FcA0,"4,609.448750204540000000","5,116.756920169130000000","3,496.228152621310000000"
0xaE7F2E0d00200aDe0CbD462703Aec5EAc227E273,"4,605.685856916640000000","5,112.579889180370000000","3,493.374029674860000000"
0xdf2888291abF06789494e36d6f01FB423aFD3273,"4,603.759514534900000000","5,110.441536798870000000","3,491.912915161690000000"
0x75992d52C890124bF2F6EcE41f6093be970715E3,"4,602.181686004330000000","5,108.690055116330000000","3,490.716145476740000000"
0x8614117946175757341b497b688c0c0662838E8E,"4,598.234114823310000000","5,104.308020896410000000","3,487.721945899850000000"
0x51e353be9a45884B227387ABBF794f6b2af599e9,"4,597.745811662320000000","5,103.765975911530000000","3,487.351572054520000000"
0x9fE23f447D55Cf364De468251DDe3aAE0F436ecC,"4,595.056773791620000000","5,100.780987059470000000","3,485.311959420450000000"
0x8866EFF52812733e224B5e5bdB5979dd5D46942f,"4,590.334502512660000000","5,095.538990552950000000","3,481.730156327600000000"
0x43369A0A9Db3a1C4EBa6725C0Ec054b353af1F50,"4,578.661391723600000000","5,082.581156840800000000","3,472.876199860990000000"
0x7B8fd2D6608D47E0Dcb197Cb255c6b956C1843eb,"4,571.716370458190000000","5,074.871778226070000000","3,467.608459576950000000"
0x90f22ec74264CaF054689F71EB9bDD592795DEbA,"4,570.837388759500000000","5,073.896057281290000000","3,466.941759342900000000"
0x92d044230b5d92222fB8AC72913AC3bAFee484E5,"4,556.920134167770000000","5,058.447093077310000000","3,456.385638655230000000"
0xCED608Aa29bB92185D9b6340Adcbfa263DAe075b,"4,555.498710956600000000","5,056.869230420330000000","3,455.307501091060000000"
0xF2C661c8beD2B181F683dF25210f81D2b5b69ef7,"4,550.037702667970000000","5,050.807192752440000000","3,451.165372182580000000"
0xA30CEe946e572bf7ad273d988baD6A958901B8ba,"4,544.976094325290000000","5,045.188512316200000000","3,447.326184777700000000"
0x78F2db499330744DFb0a0b0E5E27688c1376cdb5,"4,528.144083179500000000","5,026.503998358480000000","3,434.559245730910000000"
0xfF53322917B756fe180104aFC965d2B9aDe697eB,"4,502.165801961410000000","4,997.666591241010000000","3,414.854937672950000000"
0xe16eC40D68C42f7194A24F25A36b04c0d73c86fd,"4,502.035521980510000000","4,997.521972864730000000","3,414.756121401940000000"
0x1fa2711962ec5470585Cd11235d4167061315a03,"4,491.656334380680000000","4,986.000469349850000000","3,406.883594803990000000"
0x88B2F4c33Fd6c7219448bDa69C47799fBb7017cB,"4,461.119658733910000000","4,952.102978586410000000","3,383.721782867370000000"
0x39E7c97e7d34E3E7138D91D9367055dF93FDd1DD,"4,447.945697089770000000","4,937.479112900590000000","3,373.729443635980000000"
0x33a8BDf31C6Bcac94e48089969D9218DF2630e1B,"4,422.654499110170000000","4,909.404408246200000000","3,354.546282442160000000"
0x474ac2dB578500663c27Cc473dD4C27Aa7239D80,"4,395.574868062440000000","4,879.344438590840000000","3,334.006609790960000000"
0x91a0095fDC4fc37cC4D6108AB9b117863d740A66,"4,351.384636790680000000","4,830.290704854540000000","3,300.488690617580000000"
0xa3ebe17c761a9A27e03602e95657E6CdA3B2f3AA,"4,299.171450828530000000","4,772.331023540360000000","3,260.885427713140000000"
0x7346f40C41E937A7AB1380Bd193AB42db6D164C5,"4,290.378242543240000000","4,762.570049553550000000","3,254.215853101310000000"
0x23cF923e6587977dDaF1c9b61f032FB91b3c4262,"4,289.732334787540000000","4,761.853054277580000000","3,253.725937494940000000"
0x18d23b26bd58D3CA35ccac29bA2D33e926863A08,"4,284.117130995240000000","4,755.619850608450000000","3,249.466852592330000000"
0xAf516de737F64591315634f6a98cC0F31C5235dD,"4,279.616701874920000000","4,750.624111835120000000","3,246.053314913100000000"
0x98cD6cf577E18BA8A3AB56ccbDA552e7796555CD,"4,278.104493633930000000","4,748.945472500760000000","3,244.906317666510000000"
0xed65baFD7076E6E03Bc1ee733a4E16440a0a9e33,"4,272.984592233960000000","4,743.262083371470000000","3,241.022915467400000000"
